...1,contain,name_g,score_g,num_g,score_i,num_i,score_t,num_t,address,區,路,段,cate_早餐,cate_中式,cate_日式,cate_韓式,cate_港式,cate_東南亞,cate_美式,cate_中東,cate_歐式,cate_非洲,cate_甜點.咖啡廳,cate_飲料,cate_酒吧,ave_price,image_file,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,image_source,link_i,link_t,name_i,name_t,max_price,min_price,score_w
218,all,京都勝牛-信義新光A11店,4.1,2336,3.9,17,3,2,臺北市信義區松壽路11號B2,信義區,松壽路,,0,0,1,0,0,0,1,0,0,0,0,0,0,2000,xinyi_78.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/gDQeCm1m7Fz21TNIpeyvZl2EMQN38WVl7r22Ef-8rwufkoFfxXas5m9z9qIv3BtmrQhZssiizuzd37R9A_ewxIBLLct9GzKbCVtFDnLpItat=s600,https://ifoodie.tw/restaurant/5bc4a2ed2756dd275f74ba05-%E4%BA%AC%E9%83%BD%E5%8B%9D%E7%89%9B-%E4%BF%A1%E7%BE%A9%E6%96%B0%E5%85%89A-%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d17653424-Reviews-Kyoto_Style_Beef-Xinyi_District_Taipei.html,京都勝牛 信義新光A11店,京都勝牛,NA,NA,4.097622081
219,all,Café&Meal MUJI 統一時代店,3.7,800,3.8,5,4,52,臺北市信義區忠孝東路五段8號B2F,信義區,忠孝東路,五段,0,0,0,0,0,0,0,0,0,0,1,0,0,350,xinyi_80.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/EWRLzb8vvpKK1h-eopcU1gOZvNOE8OJNmQa__DjBP5F3twmcAbAsKqTCSUuRGSt5Cg8_1hu4ZpeGm3u9wRx8qnLuzikz7fQ=s600,https://ifoodie.tw/restaurant/5bd0803f2756dd562cfb926e-Caf-Meal-MUJI-%E7%B5%B1%E4%B8%80%E6%99%82%E4%BB%A3%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d8550942-Reviews-Cafe_Meal_Muji_Taipei-Xinyi_District_Taipei.html,Café&Meal MUJI 統一時代店,Cafe & Meal Muji Taipei,NA,NA,3.718786464
220,all,莫爾頓牛排館,4.1,3084,3.9,44,4,149,臺北市信義區忠孝東路五段68號45F,信義區,忠孝東路,五段,0,0,0,0,0,0,1,0,0,0,0,0,1,6000,xinyi_82.png,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-23:00,11:30-23:00,11:30-22:00,https://lh3.googleusercontent.com/WR9StF86_XbcqfFMCjk8PmB1G43HACxYqnjVNjCpuVzGtfEse_HThHPTFg4hPxsWVrVjr_lBv_o9_PPBXS6hV5ZAFIKi90FNO36PwwhygBqP=s600,https://ifoodie.tw/restaurant/56a8e7d12756dd3766b26931-%E8%8E%AB%E7%88%BE%E9%A0%93%E7%89%9B%E6%8E%92%E9%A4%A8-Morton-%E4%BF%A1%E7%BE%A9%E5%BE%AE%E9%A2%A8,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d9716064-Reviews-Morton_s_The_Steakhouse-Xinyi_District_Taipei.html,莫爾頓牛排館 Morton 信義微風,莫爾頓牛排館,NA,NA,4.092767775
221,all,先喝道台北誠品信義店,4.2,899,4.3,8,4,1,臺北市信義區松高路11號B2樓,信義區,松高路,,0,0,0,0,0,0,0,0,0,0,1,1,0,80,xinyi_89.png,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,11:00-23:00,11:00-22:00,https://lh3.googleusercontent.com/vf3Qv_u98LVgUVg91xx8nSJ_KYLDiU2e7JrPuOYcbPghIQjvK6zSphJKzKsOC0hQJeS4wceGE910gYti7X1PcoS1Hiatp_zAj3nt-ekBsZw7=s600,https://ifoodie.tw/restaurant/5751c9042756dd0896fa0923-%E5%8F%A4%E5%85%B8%E7%8E%AB%E7%91%B0%E5%9C%92-%E5%85%88%E5%96%9D%E9%81%93-%E8%AA%A0%E5%93%81%E4%BF%A1%E7%BE%A9%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d8551440-Reviews-Rose_House-Xinyi_District_Taipei.html,古典玫瑰園 先喝道 誠品信義店,古典玫瑰園,NA,NA,4.200660793
222,all,woosa屋莎洋食鬆餅屋 台北松菸店,4.1,1621,4.2,20,3,17,臺北市信義區忠孝東路四段553巷28號,信義區,忠孝東路,四段,0,0,1,0,0,0,0,0,1,0,1,0,0,450,xinyi_91.png,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:00-21:30,11:00-21:30,https://lh3.googleusercontent.com/yzIMmSZKR-WvW792TANO1fvviGTyNgq9dx2CcFQRWCtwzgIEVTVY1CF-Idwf3FbTgrJgj-_KxmYIDH_MTnlwxVnGgl7lOg=s600,https://ifoodie.tw/restaurant/5b4e30e82756dd51fc84b989-woosa-%E5%B1%8B%E8%8E%8E%E9%AC%86%E9%A4%85%E5%B1%8B-%E5%8F%B0%E5%8C%97%E6%9D%BE%E8%8F%B8%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d17512815-Reviews-Woosa-Xinyi_District_Taipei.html,woosaパンケーキ 屋莎鬆餅屋 台北松菸店,Woosa,NA,NA,4.089927624
223,all,激安の食事酒場（市府二號店）,4.2,810,4.3,16,4.5,13,臺北市信義區基隆路一段147巷5弄1號1樓,信義區,基隆路,一段,0,1,1,0,0,0,0,0,0,0,0,0,0,600,xinyi_92.png,17:30-00:00,17:30-00:00,17:30-00:00,17:30-00:00,17:30-00:00,17:30-00:00,17:30-00:00,https://lh3.googleusercontent.com/ReD6k5z3gzQj4vu5uOlaJiF28bwxpZRULBxgmfNK_p-AQX13gX_zm2v0uXDDfTZZANnKtHjFbV9c6pRhRAz3atnkbtxWCcXt=s600,https://ifoodie.tw/restaurant/5888e8d42756dd64a50bc104-%E6%BF%80%E5%AE%89-%E9%A3%9F%E4%BA%8B%E9%85%92%E5%A0%B4-%E5%B8%82%E5%BA%9C%E4%BA%8C%E8%99%9F%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d13141839-Reviews-Ji_An_De_Shi_Shi_Jiu_Chang_Shifu_2nd_Branch-Taipei.html,激安の食事酒場 市府二號店,激安的食事酒場- 市府二號店,NA,NA,4.206555423
224,all,MUCHOYAKI,4.1,711,4.2,15,4.5,2,臺北市信義區松壽路9號6樓,信義區,松壽路,,0,0,0,0,0,0,1,0,0,0,0,0,0,1000,xinyi_104.png,"12:00-15:00, 18:00-22:00","12:00-15:00, 18:00-22:00","12:00-15:00, 18:00-22:00","12:00-15:00, 18:00-22:00","12:00-15:00, 18:00-22:00","12:00-15:00, 17:30-22:00","12:00-15:00, 17:30-22:00",https://lh3.googleusercontent.com/kb83EnkG6aEgOnw3bBja2fbMtJO74yMyEIyKtlQcCPbrozceeY2wST5HbwC0FXfL-S4Qh_RKg7rNrEwRrgFjE-15AEiRe2yDQo1wn4fleFrS=s600,https://ifoodie.tw/restaurant/5c61853f2756dd0517f67056-MUCHOYAKI,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d15401054-Reviews-Muchoyaki-Xinyi_District_Taipei.html,MUCHOYAKI,Muchoyaki,NA,NA,4.103159341
225,all,施家麻油腰花,4.2,4089,4.4,79,4.5,25,臺北市信義區松山路540巷538之2號,信義區,松山路,,0,1,0,0,0,0,0,0,0,0,0,0,0,100,xinyi_110.png,休息,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,https://lh3.googleusercontent.com/zvwQxcxawHDPWPiRWJiNJgz2stpKnBwGVX7EnFw_rP0kkQFgaA79ri-QVf8GPSUOZesVy_Ezxgt5kdrfyv55qRKxM0rkPrY=s600,https://ifoodie.tw/restaurant/559d2836c03a103ee86c471d-%E6%96%BD%E5%AE%B6%E9%BA%BB%E6%B2%B9%E8%85%B0%E8%8A%B1,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d7303043-Reviews-Shi_Jia_Ma_You_Pig_Kidney-Xinyi_District_Taipei.html,施家麻油腰花,施家麻油腰花,NA,NA,4.205556881
226,all,永心鳳茶 微風信義店,4,2230,4.1,31,4,21,臺北市信義區忠孝東路五段68號3樓號,信義區,忠孝東路,五段,0,1,0,0,0,0,0,0,0,0,1,0,0,600,xinyi_119.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/VC8NiyzWOIYV2GRbEwQwWyyGG11giuZpjuTYnGBt5EROhOxKMZPuBO4aM_bMgEciVRvNoQ0Idw861zNAo-d9dYrUZWoP-yUC-xHX595qzd4K=s600,https://ifoodie.tw/restaurant/5acaf19423679c203c9f1981-%E6%B0%B8%E5%BF%83%E9%B3%B3%E8%8C%B6-%E5%BE%AE%E9%A2%A8%E4%BF%A1%E7%BE%A9%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d16646256-Reviews-Yonshin_Tea_And_Cake_Selection_Bar_Breeze-Xinyi_District_Taipei.html,永心鳳茶 微風信義店,永心鳳茶,NA,NA,4.001358457
227,all,新村站著吃烤肉,4.5,5122,4.3,24,4.5,6,臺北市信義區忠孝東路五段159號,信義區,忠孝東路,五段,0,1,1,1,0,0,0,0,0,0,0,0,0,700,xinyi_124.png,"00:00-01:00, 11:30-15:00, 17:00-00:00","00:00-01:00, 11:30-15:00, 17:00-00:00","00:00-01:00, 11:30-15:00, 17:00-00:00","00:00-01:00, 11:30-15:00, 17:00-00:00","00:00-01:00, 11:30-15:00, 17:00-00:00","00:00-02:00, 11:30-00:00","11:30-00:00, 00:00-02:00",https://lh3.googleusercontent.com/vl5RsTJFTxT9vRFE1QBYxA8hQNEzIFBEA-D0BeV3MCQk7GzrVXbT_lSe5r4ZNTcq1wYnhLvXwXroObKkA56JFTUA9sKaqjLJ9PFWWT-v5ren=s600,https://ifoodie.tw/restaurant/5cf760962261397317deda8d-%E6%96%B0%E6%9D%91%E7%AB%99%E8%91%97%E5%90%83%E7%83%A4%E8%82%89,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d17546356-Reviews-Xincun_Zhanzhe_Chi_Kaorou-Xinyi_District_Taipei.html,新村站著吃烤肉,新村站著吃烤肉,NA,NA,4.499068323
228,all,JOYCE EAST,4.3,563,4.3,6,4,127,臺北市信義區信義路五段128號,信義區,信義路,五段,0,0,0,0,0,0,0,0,1,0,0,0,0,65,xinyi_127.png,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,11:30-23:00,https://lh5.ggpht.com/5TrToHEvld3kb_6nCA4v1fsMMTmlB4oivQ0pbRit6oMXq8EpsfPZBuQH1sKTsohDUGAJx26DzfapP9cUpZGtHrZCA1XCEA=s600,https://ifoodie.tw/restaurant/559d66e4c03a103ee86c70c9-JOYCEEAST%E9%A4%90%E5%BB%B3,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d5970670-Reviews-Joyce_East-Xinyi_District_Taipei.html,JOYCEEAST餐廳,Joyce East,NA,NA,4.245258621
229,all,Out of office 不在辦公室,4.3,2033,4.3,30,4.5,13,臺北市忠孝東路五段之17號之3B1,信義區,忠孝東路,五段,0,0,1,0,0,1,0,0,0,0,1,0,0,300,xinyi_131.png,07:30-18:00,07:30-22:30,07:30-22:30,07:30-22:30,07:30-22:30,09:00-22:30,09:00-18:00,https://lh3.googleusercontent.com/RCpVbEtvHrUBJ7pIE6snEfWeBmq6KmjSIjp9ap_p-qCsTRNCB2wyocFYSXorlFjvlB2jLC9e4x4wIhvsFrFlnG02s-sgow=s600,https://ifoodie.tw/restaurant/5acaeebb23679c203c9f188a-Out-of-office-%E4%B8%8D%E5%9C%A8%E8%BE%A6%E5%85%AC%E5%AE%A4,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d15059516-Reviews-Out_of_office-Xinyi_District_Taipei.html,Out of office 不在辦公室,不在辦公室,NA,NA,4.301252408
230,all,掌門精釀啤酒Tap Bistro Zhangmen - 微風松高店,4,517,4.1,2,4.5,32,臺北市信義區松高路16號4樓號,信義區,松高路,,0,0,0,0,0,0,1,0,0,0,0,0,1,500,xinyi_132.png,16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00,16:00-00:00,https://lh3.googleusercontent.com/pZ6rgCax0OO-VHKLTsjkqxxDK9THDgBnVdE8ZEq1sfvR5ntUiMc6e1bQcjx0_QRDrrzjxfNuODAv7oHab4cRNgTgsl1RZ9I=s600,https://ifoodie.tw/restaurant/5ba31eaa2261397ecbd60c19-%E6%8E%8C%E9%96%80%E7%B2%BE%E9%87%80%E5%95%A4%E9%85%92%E5%90%A7,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d11778864-Reviews-Zhangmen_Brewing_Breeze_Songgao_Store-Taipei.html,掌門精釀啤酒吧,掌門精釀啤酒(微風松高店),NA,NA,4.029401089
231,all,豆腐村 Tofu Village - Bellavita店,4,625,4,12,4,44,臺北市信義區松仁路28號bellavitab2,信義區,松仁路,,0,0,0,1,0,0,0,0,0,0,0,0,0,125,xinyi_133.png,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,https://lh3.googleusercontent.com/-UnibjC4PpiGG4-AENR951lPl8eetp_aa0ezCZbZwB_1wRx_PiH6z9KQe8Few0vVjqFgYN0Sh6omfO4B5F35o8EC2kD6EmI=s600,https://ifoodie.tw/restaurant/55c8ec032756dd6313d5db51-%E8%B1%86%E8%85%90%E6%9D%91-Bellavita,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d9766959-Reviews-Dofu_Village-Taipei.html,豆腐村 Bellavita,豆腐村,NA,NA,4
232,all,大戶屋 統一時代台北店,4.3,783,4.3,3,4,15,臺北市信義區忠孝東路五段8號B2樓,信義區,忠孝東路,五段,0,0,1,0,0,0,0,0,0,0,0,0,0,600,xinyi_138.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/u7B-raz24_Xwj9QQN0Bk8DMmF2LkEQzCIv9Ib92QFEUT-QPBAgDliUSY3IU7grV0ClaZDFYuE4z7UVgKNRd0cIhstRrd56U=s600,https://ifoodie.tw/restaurant/559d646cc03a103ee86c6ec5-%E5%A4%A7%E6%88%B6%E5%B1%8B-%E7%B5%B1%E4%B8%80%E6%99%82%E4%BB%A3%E5%8F%B0%E5%8C%97%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d10682047-Reviews-Ootoya_Uni_President_Taipei-Xinyi_District_Taipei.html,大戶屋 統一時代台北店,大戶屋-統一時代台北店,NA,NA,4.294382022
233,all,Due Italian,4.1,437,4.1,16,4.5,2,臺北市信義區松高路19號B2,信義區,松高路,,0,0,1,0,0,0,0,0,1,0,0,0,0,400,xinyi_139.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/ummvpMoLEOlb3utRNADIfKtMUQWolpnXuBTQvv8BN1QVjbqsBiYokPLGMxxnj2GOXpAdbu69b4wQEjmYKkgkp50r7MpPX_Zp=s600,https://ifoodie.tw/restaurant/5ac34fc923679c3828d3656d-Due-Italian,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d17338184-Reviews-Due_Italian-Xinyi_District_Taipei.html,Due Italian,Due Italian,NA,NA,4.101758242
234,all,Thai J 泰式料理 台北信義ATT店,4.1,1879,4.2,67,4,19,臺北市信義區松壽路12號10樓,信義區,松壽路,,0,0,1,0,0,1,1,0,0,0,0,0,0,500,xinyi_144.png,"11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-22:00","11:30-14:30, 17:30-23:00","11:30-15:30, 17:30-23:00","11:30-15:30, 17:30-22:00",https://lh3.googleusercontent.com/x8-OO73GCzIHf3g81-9MvzFUABbso7QILaMfqdzWYvBV1gXri_KJsgIxy-13jPBUTjlzqlnCUDlkJVZXV1jwGoSZG6_A_-U7Pbnsv_7b-G8I=s600,https://ifoodie.tw/restaurant/5a47a44923679c1fb30f44a1-Tha-J-ATT,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d13288501-Reviews-Thai_J_ATT-Xinyi_District_Taipei.html,Thaï.J ATT,Thai J - ATT信義店,NA,NA,4.102442748
235,all,誠記越南麵食館(永吉店),3.8,681,4,5,4.5,9,臺北市信義區永吉路30巷158弄7號,信義區,永吉路,,0,1,0,0,0,1,0,0,0,0,0,0,0,200,xinyi_147.png,"11:00-14:00, 17:00-21:00","11:00-14:00, 17:00-21:00","11:00-14:00, 17:00-21:00","11:00-14:00, 17:00-21:00","11:00-14:00, 17:00-21:00","11:00-15:00, 17:00-21:00","11:00-15:00, 17:00-21:00",https://lh3.googleusercontent.com/PV7cAgMwwhvHNBGk71vYksXCR5XoMebhq8DYu7d_zXwnAuw9AjVWiN98Sb6_j0tVj4gksMJXC3jJpBzzymE5m3EZGM6tE476=s600,https://ifoodie.tw/restaurant/5da67fa88c906d46b409ffb9-%E8%AA%A0%E8%A8%98%E8%B6%8A%E5%8D%97%E9%BA%B5%E9%A3%9F%E9%A4%A8,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d13412253-Reviews-Thanh_Ky_Vitnamese_Noodles_Yongji-Xinyi_District_Taipei.html,誠記越南麵食館,誠記越南麵食館- 永吉店,NA,NA,3.810503597
236,all,Just Grill,4.3,1948,4.5,31,4,218,臺北市信義區松高路11號6樓,信義區,松高路,,0,1,1,0,0,0,1,0,0,0,0,0,0,2580,xinyi_156.png,"12:00-14:30, 18:00-21:30","12:00-14:30, 18:00-21:30","12:00-14:30, 18:00-21:30","12:00-14:30, 18:00-21:30","12:00-14:30, 18:00-21:30","11:00-15:30, 17:00-21:30","11:00-15:30, 17:00-21:30",https://lh3.googleusercontent.com/HU1qKNus4msiYuMOVxhOgnOOeRA1amjhAkpzCsE-o4ib45Ic7Gr8pbC03Ro6xk8G7PMJ3CWvR-0hy7qWh-gEPzyE3cmjGA=s600,https://ifoodie.tw/restaurant/564162712756dd0e998f8248-Just-Grill%E7%89%9B%E6%8E%92,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d10006636-Reviews-Just_Grill-Xinyi_District_Taipei.html,Just Grill牛排,Just Grill,NA,NA,4.273054165
237,all,LeTAO小樽洋菓子舖 松菸店,4.1,1405,4.3,65,4,35,臺北市信義區忠孝東路四段553巷30號,信義區,忠孝東路,四段,0,0,0,0,0,0,0,0,1,0,1,0,0,800,xinyi_159.png,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,11:30-20:30,https://lh3.googleusercontent.com/OgPBpD75r8YjH1Fc8o-JnQil4pfa2vHtsYqlTmkNb4jl0hMARlngyDPYwhChCcZg_wxgXa1zzo0PyKurX0jbfFwDg4cTe8A=s600,https://ifoodie.tw/restaurant/559dc177c03a103ee86ca594-LeTAO%E5%B0%8F%E6%A8%BD%E6%B4%8B%E8%8F%93%E5%AD%90%E8%88%96-%E6%9D%BE%E8%8F%B8%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d10711864-Reviews-LeTAO_Northern_Sweets_Manner_Songyan_Store-Xinyi_District_Taipei.html,LeTAO小樽洋菓子舖 松菸店,LeTAO小樽洋菓子舖(松菸店),NA,NA,4.106312292
238,all,檀島香港茶餐廳_信義店,3.4,2949,3.5,59,4,69,臺北市信義區松壽路11號b1號,信義區,松壽路,,0,1,0,0,1,0,0,0,0,0,1,0,0,290,xinyi_166.png,"11:00-16:00, 17:00-20:30","11:00-16:00, 17:00-20:30","11:00-16:00, 17:00-20:30","11:00-16:00, 17:00-20:30","11:00-16:00, 17:00-21:00","11:00-16:00, 17:00-21:00","11:00-16:00, 17:00-20:30",https://lh3.googleusercontent.com/gqWwu_dhkFDpyhnjQZsqF7I_xaHWX2YSHnZKKSa1SybYQ9fNl-rOPPdlebGXrQH95DSUA-5jjysJNCNKDY_pWEl1m7IPHpIq-COd81AtGjid=s600,https://ifoodie.tw/restaurant/590b6d8b2756dd17cd7fa615-%E6%AA%80%E5%B3%B6%E9%A6%99%E6%B8%AF%E8%8C%B6%E9%A4%90%E5%BB%B3,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d12617524-Reviews-Honolulu_Cafe-Xinyi_District_Taipei.html,檀島香港茶餐廳,檀島香港茶餐廳,NA,NA,3.415372116
239,all,佳佳甜品 - 新光A11店,4.2,546,4.3,5,4.5,8,臺北市松壽路11號2F,信義區,松壽路,,0,0,0,0,0,0,0,0,0,0,1,0,0,5500,xinyi_169.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/COY1MVaQ_EqIjC8ogUvnwr3oAUaFrHI1cnjJ6CckLgy6aq62KrEGCl0H51hM061U5IKwaheTPrcrppag22gL5dmW8LkzXQ=s600,https://ifoodie.tw/restaurant/5c21eec923679c4ad3c383dc-%E4%BD%B3%E4%BD%B3%E7%94%9C%E5%93%81-%E6%96%B0%E5%85%89%E4%B8%89%E8%B6%8AA-%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d15632372-Reviews-KaiKai_Dessert_Shin_Kong_Mitsukoshi_Xinyi_Place_A11-Xinyi_District_Taipei.html,佳佳甜品 新光三越A11店,佳佳甜品- 新光A11店,NA,NA,4.205187835
240,all,L’ATELIER de Joël Robuchon侯布雄法式餐廳,4.2,1840,4.3,33,4.5,395,臺北市信義區松仁路28號5樓,信義區,松仁路,,0,0,0,0,0,0,1,0,1,0,0,0,0,700,xinyi_171.png,"11:30-14:30, 18:00-21:30","11:30-14:30, 18:00-21:30","11:30-14:30, 18:00-21:30","11:30-14:30, 18:00-21:30","11:30-14:30, 18:00-22:00","11:30-14:30, 18:00-22:00","11:30-14:30, 18:00-21:30",https://lh3.googleusercontent.com/4UYqQ9P6_UT4hj0-bwN-PLa67JxCiGpj1-EGF2y95rrjL-8XVMNroXxSA6ucSPxkvEZvouaWDiz5aiBo6yi4Izq3FSWP6IgZ_o-zkEqt_YvS=s600,https://ifoodie.tw/restaurant/559dba99c03a103ee86ca070-L-ATELIER-de-Jo-l-Ro,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d2514812-Reviews-L_Atelier_De_Joel_Robuchon-Xinyi_District_Taipei.html,L'ATELIER de Joël Robuchon侯布雄法式餐廳,侯布雄法式餐廳,NA,NA,4.253703704
241,all,亨利客 原味炭烤牛排,4.4,1292,4.5,28,4.5,10,臺北市信義區和平東路三段215號,信義區,和平東路,三段,0,0,0,0,0,0,1,0,0,0,0,0,0,135,xinyi_173.png,"11:30-14:00, 17:30-21:30","11:30-14:00, 17:30-21:30","11:30-14:00, 17:30-21:30","11:30-14:00, 17:30-21:30","11:30-14:00, 17:30-21:30","11:30-14:00, 17:30-21:30","11:30-14:00, 17:30-21:30",https://lh3.googleusercontent.com/iW9sH0hXFs2OqgaJCpUuzu0ZZPfsic1ecAWxnEzjF0TbhuxnV9mW8G9CDvLoEFAt8WGpjToOeyuyuC1So8u5XEvIPm19i94TINNZi0J348kP=s600,https://ifoodie.tw/restaurant/58ff907d2756dd5ad165d991-%E4%BA%A8%E5%88%A9%E5%AE%A2-%E5%8E%9F%E5%91%B3%E7%82%AD%E7%83%A4%E7%89%9B%E6%8E%92,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d13217185-Reviews-Henrys_Steakhouse-Xinyi_District_Taipei.html,亨利客 原味炭烤牛排,亨利客原味炭烤牛排,NA,NA,4.402857143
242,all,gelato pique cafe Taiwan 法式可麗餅 (信義A8店),4,492,4.2,8,4.5,12,臺北市信義區松高路12號,信義區,松高路,,0,0,0,0,0,0,0,0,1,0,1,1,0,290,xinyi_182.png,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-22:00,11:00-22:00,11:00-21:30,https://lh3.googleusercontent.com/JXZLC3nR5iIv92cfFmvv2aDGV3JF5ELabrcnbDyWsw8iWITrORmI8_4ORoVZN0vU0D6o4vJFgAgbjaMO2lTXETjIanZRQVno=s600,https://ifoodie.tw/restaurant/59f18ad62261396fceed7be8-Gelato-Pique-Cafe-Ta,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d13920741-Reviews-Gelato_Pique_Cafe_Taiwan-Taipei.html,Gelato Pique Cafe Taiwan,Gelato Pique Cafe Taiwan,NA,NA,4.01484375
243,all,石二鍋 台北捷運後山埤店,3.9,3625,4,23,4.5,19,臺北市信義區忠孝東路五段789號,信義區,忠孝東路,五段,0,1,1,0,0,0,0,0,0,0,0,0,0,300,xinyi_186.png,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-23:00,11:00-23:00,11:00-23:00,https://lh3.googleusercontent.com/wIvTVNPTgCu6MnAjaSTYkcNAjjZRPtfm8_t1kP-6vx4fReG0zDFZlpQTMrwwsaZrMXkMmKxzBVPty14trx-UMWy56ydERp11IYHuVTl1Btc=s600,https://ifoodie.tw/restaurant/559d264bc03a103ee86c45ef-%E7%9F%B3%E4%BA%8C%E9%8D%8B-%E5%BE%8C%E5%B1%B1%E5%9F%A4%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d6143057-Reviews-12HOTPOT_Taipei_MRT_Houshanpi-Xinyi_District_Taipei.html,石二鍋 後山埤店,石二鍋- 台北捷運後山埤店,NA,NA,3.903736024
244,all,撈王鍋物料理,4.1,4454,4.2,38,4,38,臺北市信義區松壽路12號9樓,信義區,松壽路,,0,1,0,0,0,0,0,0,0,0,0,0,0,1000,xinyi_190.png,12:00-21:30,12:00-21:30,12:00-21:30,12:00-21:30,12:00-23:00,12:00-23:00,12:00-23:00,https://lh3.googleusercontent.com/eA0yzZJs4USXlx0i_VX-Y5j9IVGaQXN228p1qZeF8kkHDleJFM6oG0vi-jvDuXDAIZUGhXhyCtQJIzolmdjd-NsLOIugbg=s600,https://ifoodie.tw/restaurant/59f1ac19f524683354963a65-%E6%92%88%E7%8E%8B%E9%8D%8B%E7%89%A9%E6%96%99%E7%90%86-%E5%8F%B0%E7%81%A3-%E8%99%9F%E5%BA%97,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d13272852-Reviews-Lao_Wang_Gou_Wu_Liao_Li-Xinyi_District_Taipei.html,撈王鍋物料理 台灣1號店,撈王鍋物料理,NA,NA,4.1
